country,date,total_cases,total_deaths,icu_patients
United Kingdom,2020-07-14,290876,56643,145
United Kingdom,2020-07-15,290876,56643,153
United Kingdom,2020-07-16,290876,56643,142
United Kingdom,2020-07-17,290876,56643,143
United Kingdom,2020-07-18,290876,56643,137
United Kingdom,2020-07-19,295216,56896,131
United Kingdom,2020-07-20,295216,56896,129
United Kingdom,2020-07-21,295216,56896,137
United Kingdom,2020-07-22,295216,56896,110
United Kingdom,2020-07-23,295216,56896,111
United Kingdom,2020-07-24,295216,56896,104
United Kingdom,2020-07-25,295216,56896,93
United Kingdom,2020-07-26,300185,57102,92
United Kingdom,2020-07-27,300185,57102,97
United Kingdom,2020-07-28,300185,57102,93
United Kingdom,2020-07-29,300185,57102,87
United Kingdom,2020-07-30,300185,57102,84
United Kingdom,2020-07-31,300185,57102,86
United Kingdom,2020-08-01,300185,57102,92
United Kingdom,2020-08-02,305709,57277,85
United Kingdom,2020-08-03,305709,57277,77
United Kingdom,2020-08-04,305709,57277,76
United Kingdom,2020-08-05,305709,57277,73
United Kingdom,2020-08-06,305709,57277,69
United Kingdom,2020-08-07,305709,57277,67
United Kingdom,2020-08-08,305709,57277,62
United Kingdom,2020-08-09,312127,57422,65
United Kingdom,2020-08-10,312127,57422,70
United Kingdom,2020-08-11,312127,57422,73
United Kingdom,2020-08-12,312127,57422,80
United Kingdom,2020-08-13,312127,57422,75
United Kingdom,2020-08-14,312127,57422,73
United Kingdom,2020-08-15,312127,57422,76
United Kingdom,2020-08-16,319924,57573,78
United Kingdom,2020-08-17,319924,57573,73
United Kingdom,2020-08-18,319924,57573,73
United Kingdom,2020-08-19,319924,57573,70
United Kingdom,2020-08-20,319924,57573,76
United Kingdom,2020-08-21,319924,57573,72
United Kingdom,2020-08-22,319924,57573,71
United Kingdom,2020-08-23,327652,57686,72
United Kingdom,2020-08-24,327652,57686,68
United Kingdom,2020-08-25,327652,57686,68
United Kingdom,2020-08-26,327652,57686,64
United Kingdom,2020-08-27,327652,57686,71
United Kingdom,2020-08-28,327652,57686,60
United Kingdom,2020-08-29,327652,57686,66
United Kingdom,2020-08-30,336506,57786,68
United Kingdom,2020-08-31,336506,57786,71
United Kingdom,2020-09-01,336506,57786,82
United Kingdom,2020-09-02,336506,57786,81
United Kingdom,2020-09-03,336506,57786,76
United Kingdom,2020-09-04,336506,57786,69
United Kingdom,2020-09-05,336506,57786,67
United Kingdom,2020-09-06,352029,57873,69
United Kingdom,2020-09-07,352029,57873,77
United Kingdom,2020-09-08,352029,57873,80
United Kingdom,2020-09-09,352029,57873,80
United Kingdom,2020-09-10,352029,57873,78
United Kingdom,2020-09-11,352029,57873,143
United Kingdom,2020-09-12,352029,57873,86
United Kingdom,2020-09-13,374663,57989,92
United Kingdom,2020-09-14,374663,57989,105
United Kingdom,2020-09-15,374663,57989,115
United Kingdom,2020-09-16,374663,57989,124
United Kingdom,2020-09-17,374663,57989,127
United Kingdom,2020-09-18,374663,57989,138
United Kingdom,2020-09-19,374663,57989,144
United Kingdom,2020-09-20,400513,58178,165
United Kingdom,2020-09-21,400513,58178,181
United Kingdom,2020-09-22,400513,58178,211
United Kingdom,2020-09-23,400513,58178,228
United Kingdom,2020-09-24,400513,58178,243
United Kingdom,2020-09-25,400513,58178,262
United Kingdom,2020-09-26,400513,58178,261
United Kingdom,2020-09-27,444906,58444,276
United Kingdom,2020-09-28,444906,58444,297
United Kingdom,2020-09-29,444906,58444,314
United Kingdom,2020-09-30,444906,58444,333
United Kingdom,2020-10-01,444906,58444,341
United Kingdom,2020-10-02,444906,58444,369
United Kingdom,2020-10-03,444906,58444,369
United Kingdom,2020-10-04,519016,58856,369
United Kingdom,2020-10-05,519016,58856,393
United Kingdom,2020-10-06,519016,58856,410
United Kingdom,2020-10-07,519016,58856,442
United Kingdom,2020-10-08,519016,58856,436
United Kingdom,2020-10-09,519016,58856,440
United Kingdom,2020-10-10,519016,58856,469
United Kingdom,2020-10-11,629530,59444,477
United Kingdom,2020-10-12,629530,59444,507
United Kingdom,2020-10-13,629530,59444,516
United Kingdom,2020-10-14,629530,59444,563
United Kingdom,2020-10-15,629530,59444,581
United Kingdom,2020-10-16,629530,59444,592
United Kingdom,2020-10-17,629530,59444,614
United Kingdom,2020-10-18,749608,60354,630
United Kingdom,2020-10-19,749608,60354,658
United Kingdom,2020-10-20,749608,60354,698
United Kingdom,2020-10-21,749608,60354,712
United Kingdom,2020-10-22,749608,60354,708
United Kingdom,2020-10-23,749608,60354,744
United Kingdom,2020-10-24,749608,60354,788
United Kingdom,2020-10-25,901169,61809,828
United Kingdom,2020-10-26,901169,61809,853
United Kingdom,2020-10-27,901169,61809,903
United Kingdom,2020-10-28,901169,61809,957
United Kingdom,2020-10-29,901169,61809,974
United Kingdom,2020-10-30,901169,61809,979
United Kingdom,2020-10-31,901169,61809,1003
United Kingdom,2020-11-01,1055061,63803,979
United Kingdom,2020-11-02,1055061,63803,1075
United Kingdom,2020-11-03,1055061,63803,1144
United Kingdom,2020-11-04,1055061,63803,1193
United Kingdom,2020-11-05,1055061,63803,1183
United Kingdom,2020-11-06,1055061,63803,1187
United Kingdom,2020-11-07,1055061,63803,1207
United Kingdom,2020-11-08,1217321,66361,1232
United Kingdom,2020-11-09,1217321,66361,1271
United Kingdom,2020-11-10,1217321,66361,1219
United Kingdom,2020-11-11,1217321,66361,1268
United Kingdom,2020-11-12,1217321,66361,1275
United Kingdom,2020-11-13,1217321,66361,1355
United Kingdom,2020-11-14,1217321,66361,1365
United Kingdom,2020-11-15,1392601,69400,1397
United Kingdom,2020-11-16,1392601,69400,1391
United Kingdom,2020-11-17,1392601,69400,1420
United Kingdom,2020-11-18,1392601,69400,1430
United Kingdom,2020-11-19,1392601,69400,1426
United Kingdom,2020-11-20,1392601,69400,1422
United Kingdom,2020-11-21,1392601,69400,1447
United Kingdom,2020-11-22,1533714,72696,1454
United Kingdom,2020-11-23,1533714,72696,1487
United Kingdom,2020-11-24,1533714,72696,1489
United Kingdom,2020-11-25,1533714,72696,1480
United Kingdom,2020-11-26,1533714,72696,1456
United Kingdom,2020-11-27,1533714,72696,1417
United Kingdom,2020-11-28,1533714,72696,1378
United Kingdom,2020-11-29,1639974,76128,1387
United Kingdom,2020-11-30,1639974,76128,1357
United Kingdom,2020-12-01,1639974,76128,1351
United Kingdom,2020-12-02,1639974,76128,1315
United Kingdom,2020-12-03,1639974,76128,1261
United Kingdom,2020-12-04,1639974,76128,1274
United Kingdom,2020-12-05,1639974,76128,1247
United Kingdom,2020-12-06,1745164,79415,1249
United Kingdom,2020-12-07,1745164,79415,1271
United Kingdom,2020-12-08,1745164,79415,1272
United Kingdom,2020-12-09,1745164,79415,1243
United Kingdom,2020-12-10,1745164,79415,1267
United Kingdom,2020-12-11,1745164,79415,1275
United Kingdom,2020-12-12,1745164,79415,1243
United Kingdom,2020-12-13,1883652,82631,1281
United Kingdom,2020-12-14,1883652,82631,1288
United Kingdom,2020-12-15,1883652,82631,1326
United Kingdom,2020-12-16,1883652,82631,1340
United Kingdom,2020-12-17,1883652,82631,1366
United Kingdom,2020-12-18,1883652,82631,1364
United Kingdom,2020-12-19,1883652,82631,1412
United Kingdom,2020-12-20,2101364,86248,1442
United Kingdom,2020-12-21,2101364,86248,1512
United Kingdom,2020-12-22,2101364,86248,1529
United Kingdom,2020-12-23,2101364,86248,1554
United Kingdom,2020-12-24,2101364,86248,1607
United Kingdom,2020-12-25,2101364,86248,1616
United Kingdom,2020-12-26,2101364,86248,1682
United Kingdom,2020-12-27,2344433,90475,1751
United Kingdom,2020-12-28,2344433,90475,1847
United Kingdom,2020-12-29,2344433,90475,1939
United Kingdom,2020-12-30,2344433,90475,2066
United Kingdom,2020-12-31,2344433,90475,2122
United Kingdom,2021-01-01,2344433,90475,2162
United Kingdom,2021-01-02,2344433,90475,2256
United Kingdom,2021-01-03,2722151,95706,2420
United Kingdom,2021-01-04,2722151,95706,2560
United Kingdom,2021-01-05,2722151,95706,2645
United Kingdom,2021-01-06,2722151,95706,2821
United Kingdom,2021-01-07,2722151,95706,2929
United Kingdom,2021-01-08,2722151,95706,3098
United Kingdom,2021-01-09,2722151,95706,3145
United Kingdom,2021-01-10,3144826,102331,3264
United Kingdom,2021-01-11,3144826,102331,3363
United Kingdom,2021-01-12,3144826,102331,3496
United Kingdom,2021-01-13,3144826,102331,3626
United Kingdom,2021-01-14,3144826,102331,3672
United Kingdom,2021-01-15,3144826,102331,3789
United Kingdom,2021-01-16,3144826,102331,3854
United Kingdom,2021-01-17,3462707,111125,3871
United Kingdom,2021-01-18,3462707,111125,3916
United Kingdom,2021-01-19,3462707,111125,3947
United Kingdom,2021-01-20,3462707,111125,3953
United Kingdom,2021-01-21,3462707,111125,3960
United Kingdom,2021-01-22,3462707,111125,4076
United Kingdom,2021-01-23,3462707,111125,4066
United Kingdom,2021-01-24,3708849,120848,4077
United Kingdom,2021-01-25,3708849,120848,4032
United Kingdom,2021-01-26,3708849,120848,3961
United Kingdom,2021-01-27,3708849,120848,3937
United Kingdom,2021-01-28,3708849,120848,3918
United Kingdom,2021-01-29,3708849,120848,3832
United Kingdom,2021-01-30,3708849,120848,3806
United Kingdom,2021-01-31,3880724,129420,3687
United Kingdom,2021-02-01,3880724,129420,3726
United Kingdom,2021-02-02,3880724,129420,3635
United Kingdom,2021-02-03,3880724,129420,3628
United Kingdom,2021-02-04,3880724,129420,3572
United Kingdom,2021-02-05,3880724,129420,3505
United Kingdom,2021-02-06,3880724,129420,3373
United Kingdom,2021-02-07,4011625,136075,3302
United Kingdom,2021-02-08,4011625,136075,3230
United Kingdom,2021-02-09,4011625,136075,3164
United Kingdom,2021-02-10,4011625,136075,3132
United Kingdom,2021-02-11,4011625,136075,3036
United Kingdom,2021-02-12,4011625,136075,2943
United Kingdom,2021-02-13,4011625,136075,2842
United Kingdom,2021-02-14,4105639,141135,2851
United Kingdom,2021-02-15,4105639,141135,2805
United Kingdom,2021-02-16,4105639,141135,2708
United Kingdom,2021-02-17,4105639,141135,2614
United Kingdom,2021-02-18,4105639,141135,2535
United Kingdom,2021-02-19,4105639,141135,2469
United Kingdom,2021-02-20,4105639,141135,2358
United Kingdom,2021-02-21,4185806,144999,2329
United Kingdom,2021-02-22,4185806,144999,2273
United Kingdom,2021-02-23,4185806,144999,2143
United Kingdom,2021-02-24,4185806,144999,2118
United Kingdom,2021-02-25,4185806,144999,2047
United Kingdom,2021-02-26,4185806,144999,1971
United Kingdom,2021-02-27,4185806,144999,1903
United Kingdom,2021-02-28,4247290,147643,1783
United Kingdom,2021-03-01,4247290,147643,1806
United Kingdom,2021-03-02,4247290,147643,1709
United Kingdom,2021-03-03,4247290,147643,1647
United Kingdom,2021-03-04,4247290,147643,1589
United Kingdom,2021-03-05,4247290,147643,1542
United Kingdom,2021-03-06,4247290,147643,1449
United Kingdom,2021-03-07,4288798,149444,1394
United Kingdom,2021-03-08,4288798,149444,1356
United Kingdom,2021-03-09,4288798,149444,1292
United Kingdom,2021-03-10,4288798,149444,1236
United Kingdom,2021-03-11,4288798,149444,1192
United Kingdom,2021-03-12,4288798,149444,1110
United Kingdom,2021-03-13,4288798,149444,1087
United Kingdom,2021-03-14,4329114,150700,1049
United Kingdom,2021-03-15,4329114,150700,1016
United Kingdom,2021-03-16,4329114,150700,968
United Kingdom,2021-03-17,4329114,150700,925
United Kingdom,2021-03-18,4329114,150700,879
United Kingdom,2021-03-19,4329114,150700,830
United Kingdom,2021-03-20,4329114,150700,787
United Kingdom,2021-03-21,4367276,151557,768
United Kingdom,2021-03-22,4367276,151557,748
United Kingdom,2021-03-23,4367276,151557,711
United Kingdom,2021-03-24,4367276,151557,682
United Kingdom,2021-03-25,4367276,151557,630
United Kingdom,2021-03-26,4367276,151557,615
United Kingdom,2021-03-27,4367276,151557,594
United Kingdom,2021-03-28,4405263,152211,582
United Kingdom,2021-03-29,4405263,152211,583
United Kingdom,2021-03-30,4405263,152211,568
United Kingdom,2021-03-31,4405263,152211,547
United Kingdom,2021-04-01,4405263,152211,517
United Kingdom,2021-04-02,4405263,152211,485
United Kingdom,2021-04-03,4405263,152211,478
United Kingdom,2021-04-04,4432386,152639,469
United Kingdom,2021-04-05,4432386,152639,461
United Kingdom,2021-04-06,4432386,152639,453
United Kingdom,2021-04-07,4432386,152639,440
United Kingdom,2021-04-08,4432386,152639,421
United Kingdom,2021-04-09,4432386,152639,405
United Kingdom,2021-04-10,4432386,152639,385
United Kingdom,2021-04-11,4452716,152969,385
United Kingdom,2021-04-12,4452716,152969,377
United Kingdom,2021-04-13,4452716,152969,370
United Kingdom,2021-04-14,4452716,152969,351
United Kingdom,2021-04-15,4452716,152969,329
United Kingdom,2021-04-16,4452716,152969,332
United Kingdom,2021-04-17,4452716,152969,323
United Kingdom,2021-04-18,4470052,153248,311
United Kingdom,2021-04-19,4470052,153248,318
United Kingdom,2021-04-20,4470052,153248,300
United Kingdom,2021-04-21,4470052,153248,276
United Kingdom,2021-04-22,4470052,153248,261
United Kingdom,2021-04-23,4470052,153248,243
United Kingdom,2021-04-24,4470052,153248,240
United Kingdom,2021-04-25,4486774,153476,231
United Kingdom,2021-04-26,4486774,153476,227
United Kingdom,2021-04-27,4486774,153476,214
United Kingdom,2021-04-28,4486774,153476,208
United Kingdom,2021-04-29,4486774,153476,196
United Kingdom,2021-04-30,4486774,153476,185
United Kingdom,2021-05-01,4486774,153476,188
United Kingdom,2021-05-02,4501815,153627,196
United Kingdom,2021-05-03,4501815,153627,187
United Kingdom,2021-05-04,4501815,153627,181
United Kingdom,2021-05-05,4501815,153627,182
United Kingdom,2021-05-06,4501815,153627,163
United Kingdom,2021-05-07,4501815,153627,159
United Kingdom,2021-05-08,4501815,153627,151
United Kingdom,2021-05-09,4516283,153751,144
United Kingdom,2021-05-10,4516283,153751,149
United Kingdom,2021-05-11,4516283,153751,138
United Kingdom,2021-05-12,4516283,153751,136
United Kingdom,2021-05-13,4516283,153751,129
United Kingdom,2021-05-14,4516283,153751,124
United Kingdom,2021-05-15,4516283,153751,121
United Kingdom,2021-05-16,4531792,153855,123
United Kingdom,2021-05-17,4531792,153855,125
United Kingdom,2021-05-18,4531792,153855,124
United Kingdom,2021-05-19,4531792,153855,122
United Kingdom,2021-05-20,4531792,153855,123
United Kingdom,2021-05-21,4531792,153855,124
United Kingdom,2021-05-22,4531792,153855,123
United Kingdom,2021-05-23,4548710,153937,120
United Kingdom,2021-05-24,4548710,153937,121
United Kingdom,2021-05-25,4548710,153937,128
United Kingdom,2021-05-26,4548710,153937,125
United Kingdom,2021-05-27,4548710,153937,120
United Kingdom,2021-05-28,4548710,153937,124
United Kingdom,2021-05-29,4548710,153937,119
United Kingdom,2021-05-30,4571090,154020,124
United Kingdom,2021-05-31,4571090,154020,122
United Kingdom,2021-06-01,4571090,154020,136
United Kingdom,2021-06-02,4571090,154020,129
United Kingdom,2021-06-03,4571090,154020,134
United Kingdom,2021-06-04,4571090,154020,130
United Kingdom,2021-06-05,4571090,154020,135
United Kingdom,2021-06-06,4604869,154104,145
United Kingdom,2021-06-07,4604869,154104,148
United Kingdom,2021-06-08,4604869,154104,154
United Kingdom,2021-06-09,4604869,154104,159
United Kingdom,2021-06-10,4604869,154104,158
United Kingdom,2021-06-11,4604869,154104,161
United Kingdom,2021-06-12,4604869,154104,169
United Kingdom,2021-06-13,4654848,154191,188
United Kingdom,2021-06-14,4654848,154191,188
United Kingdom,2021-06-15,4654848,154191,206
United Kingdom,2021-06-16,4654848,154191,208
United Kingdom,2021-06-17,4654848,154191,210
United Kingdom,2021-06-18,4654848,154191,223
United Kingdom,2021-06-19,4654848,154191,215
United Kingdom,2021-06-20,4721907,154291,210
United Kingdom,2021-06-21,4721907,154291,228
United Kingdom,2021-06-22,4721907,154291,250
United Kingdom,2021-06-23,4721907,154291,246
United Kingdom,2021-06-24,4721907,154291,259
United Kingdom,2021-06-25,4721907,154291,257
United Kingdom,2021-06-26,4721907,154291,256
United Kingdom,2021-06-27,4829385,154424,263
United Kingdom,2021-06-28,4829385,154424,297
United Kingdom,2021-06-29,4829385,154424,283
United Kingdom,2021-06-30,4829385,154424,287
United Kingdom,2021-07-01,4829385,154424,300
United Kingdom,2021-07-02,4829385,154424,321
United Kingdom,2021-07-03,4829385,154424,327
United Kingdom,2021-07-04,5004861,154592,336
United Kingdom,2021-07-05,5004861,154592,369
United Kingdom,2021-07-06,5004861,154592,392
United Kingdom,2021-07-07,5004861,154592,417
United Kingdom,2021-07-08,5004861,154592,417
United Kingdom,2021-07-09,5004861,154592,437
United Kingdom,2021-07-10,5004861,154592,448
United Kingdom,2021-07-11,5230441,154845,454
United Kingdom,2021-07-12,5230441,154845,482
United Kingdom,2021-07-13,5230441,154845,522
United Kingdom,2021-07-14,5230441,154845,545
United Kingdom,2021-07-15,5230441,154845,551
United Kingdom,2021-07-16,5230441,154845,573
United Kingdom,2021-07-17,5230441,154845,583
United Kingdom,2021-07-18,5553715,155173,582
United Kingdom,2021-07-19,5553715,155173,611
United Kingdom,2021-07-20,5553715,155173,618
United Kingdom,2021-07-21,5553715,155173,647
United Kingdom,2021-07-22,5553715,155173,699
United Kingdom,2021-07-23,5553715,155173,715
United Kingdom,2021-07-24,5553715,155173,755
United Kingdom,2021-07-25,5810816,155688,779
United Kingdom,2021-07-26,5810816,155688,820
United Kingdom,2021-07-27,5810816,155688,848
United Kingdom,2021-07-28,5810816,155688,853
United Kingdom,2021-07-29,5810816,155688,869
United Kingdom,2021-07-30,5810816,155688,889
United Kingdom,2021-07-31,5810816,155688,893
United Kingdom,2021-08-01,5998836,156261,877
United Kingdom,2021-08-02,5998836,156261,895
United Kingdom,2021-08-03,5998836,156261,887
United Kingdom,2021-08-04,5998836,156261,881
United Kingdom,2021-08-05,5998836,156261,871
United Kingdom,2021-08-06,5998836,156261,870
United Kingdom,2021-08-07,5998836,156261,854
United Kingdom,2021-08-08,6192737,156912,856
United Kingdom,2021-08-09,6192737,156912,859
United Kingdom,2021-08-10,6192737,156912,874
United Kingdom,2021-08-11,6192737,156912,871
United Kingdom,2021-08-12,6192737,156912,882
United Kingdom,2021-08-13,6192737,156912,892
United Kingdom,2021-08-14,6192737,156912,892
United Kingdom,2021-08-15,6395894,157562,898
United Kingdom,2021-08-16,6395894,157562,918
United Kingdom,2021-08-17,6395894,157562,925
United Kingdom,2021-08-18,6395894,157562,909
United Kingdom,2021-08-19,6395894,157562,928
United Kingdom,2021-08-20,6395894,157562,955
United Kingdom,2021-08-21,6395894,157562,955
United Kingdom,2021-08-22,6628576,158300,963
United Kingdom,2021-08-23,6628576,158300,942
United Kingdom,2021-08-24,6628576,158300,957
United Kingdom,2021-08-25,6628576,158300,974
United Kingdom,2021-08-26,6628576,158300,982
United Kingdom,2021-08-27,6628576,158300,988
United Kingdom,2021-08-28,6628576,158300,953
United Kingdom,2021-08-29,6873387,159152,971
United Kingdom,2021-08-30,6873387,159152,984
United Kingdom,2021-08-31,6873387,159152,1014
United Kingdom,2021-09-01,6873387,159152,1030
United Kingdom,2021-09-02,6873387,159152,1038
United Kingdom,2021-09-03,6873387,159152,1034
United Kingdom,2021-09-04,6873387,159152,1019
United Kingdom,2021-09-05,7131603,160073,1018
United Kingdom,2021-09-06,7131603,160073,1062
United Kingdom,2021-09-07,7131603,160073,1047
United Kingdom,2021-09-08,7131603,160073,1060
United Kingdom,2021-09-09,7131603,160073,1051
United Kingdom,2021-09-10,7131603,160073,1056
United Kingdom,2021-09-11,7131603,160073,1027
United Kingdom,2021-09-12,7377774,161176,1055
United Kingdom,2021-09-13,7377774,161176,1056
United Kingdom,2021-09-14,7377774,161176,1060
United Kingdom,2021-09-15,7377774,161176,1081
United Kingdom,2021-09-16,7377774,161176,1020
United Kingdom,2021-09-17,7377774,161176,1011
United Kingdom,2021-09-18,7377774,161176,1004
United Kingdom,2021-09-19,7581063,162264,1006
United Kingdom,2021-09-20,7581063,162264,982
United Kingdom,2021-09-21,7581063,162264,943
United Kingdom,2021-09-22,7581063,162264,939
United Kingdom,2021-09-23,7581063,162264,916
United Kingdom,2021-09-24,7581063,162264,878
United Kingdom,2021-09-25,7581063,162264,874
United Kingdom,2021-09-26,7823123,163282,839
United Kingdom,2021-09-27,7823123,163282,831
United Kingdom,2021-09-28,7823123,163282,826
United Kingdom,2021-09-29,7823123,163282,813
United Kingdom,2021-09-30,7823123,163282,815
United Kingdom,2021-10-01,7823123,163282,805
United Kingdom,2021-10-02,7823123,163282,764
United Kingdom,2021-10-03,8058409,164177,778
United Kingdom,2021-10-04,8058409,164177,769
United Kingdom,2021-10-05,8058409,164177,800
United Kingdom,2021-10-06,8058409,164177,807
United Kingdom,2021-10-07,8058409,164177,808
United Kingdom,2021-10-08,8058409,164177,780
United Kingdom,2021-10-09,8058409,164177,768
United Kingdom,2021-10-10,8313137,165017,744
United Kingdom,2021-10-11,8313137,165017,747
United Kingdom,2021-10-12,8313137,165017,780
United Kingdom,2021-10-13,8313137,165017,781
United Kingdom,2021-10-14,8313137,165017,783
United Kingdom,2021-10-15,8313137,165017,791
United Kingdom,2021-10-16,8313137,165017,805
United Kingdom,2021-10-17,8618240,165964,819
United Kingdom,2021-10-18,8618240,165964,826
United Kingdom,2021-10-19,8618240,165964,851
United Kingdom,2021-10-20,8618240,165964,872
United Kingdom,2021-10-21,8618240,165964,892
United Kingdom,2021-10-22,8618240,165964,889
United Kingdom,2021-10-23,8618240,165964,869
United Kingdom,2021-10-24,8947661,167004,885
United Kingdom,2021-10-25,8947661,167004,913
United Kingdom,2021-10-26,8947661,167004,952
United Kingdom,2021-10-27,8947661,167004,945
United Kingdom,2021-10-28,8947661,167004,944
United Kingdom,2021-10-29,8947661,167004,962
United Kingdom,2021-10-30,8947661,167004,968
United Kingdom,2021-10-31,9232804,168231,980
United Kingdom,2021-11-01,9232804,168231,1030
United Kingdom,2021-11-02,9232804,168231,1024
United Kingdom,2021-11-03,9232804,168231,1019
United Kingdom,2021-11-04,9232804,168231,1034
United Kingdom,2021-11-05,9232804,168231,1026
United Kingdom,2021-11-06,9232804,168231,1018
United Kingdom,2021-11-07,9484281,169465,1012
United Kingdom,2021-11-08,9484281,169465,1026
United Kingdom,2021-11-09,9484281,169465,1023
United Kingdom,2021-11-10,9484281,169465,1008
United Kingdom,2021-11-11,9484281,169465,999
United Kingdom,2021-11-12,9484281,169465,989
United Kingdom,2021-11-13,9484281,169465,974
United Kingdom,2021-11-14,9750379,170584,979
United Kingdom,2021-11-15,9750379,170584,968
United Kingdom,2021-11-16,9750379,170584,938
United Kingdom,2021-11-17,9750379,170584,935
United Kingdom,2021-11-18,9750379,170584,923
United Kingdom,2021-11-19,9750379,170584,911
United Kingdom,2021-11-20,9750379,170584,908
United Kingdom,2021-11-21,10045737,171607,913
United Kingdom,2021-11-22,10045737,171607,928
United Kingdom,2021-11-23,10045737,171607,919
United Kingdom,2021-11-24,10045737,171607,928
United Kingdom,2021-11-25,10045737,171607,925
United Kingdom,2021-11-26,10045737,171607,925
United Kingdom,2021-11-27,10045737,171607,911
United Kingdom,2021-11-28,10346779,172547,919
United Kingdom,2021-11-29,10346779,172547,916
United Kingdom,2021-11-30,10346779,172547,931
United Kingdom,2021-12-01,10346779,172547,895
United Kingdom,2021-12-02,10346779,172547,895
United Kingdom,2021-12-03,10346779,172547,900
United Kingdom,2021-12-04,10346779,172547,895
United Kingdom,2021-12-05,10682578,173488,882
United Kingdom,2021-12-06,10682578,173488,901
United Kingdom,2021-12-07,10682578,173488,880
United Kingdom,2021-12-08,10682578,173488,890
United Kingdom,2021-12-09,10682578,173488,900
United Kingdom,2021-12-10,10682578,173488,901
United Kingdom,2021-12-11,10682578,173488,883
United Kingdom,2021-12-12,11046679,174428,893
United Kingdom,2021-12-13,11046679,174428,900
United Kingdom,2021-12-14,11046679,174428,896
United Kingdom,2021-12-15,11046679,174428,888
United Kingdom,2021-12-16,11046679,174428,875
United Kingdom,2021-12-17,11046679,174428,879
United Kingdom,2021-12-18,11046679,174428,855
United Kingdom,2021-12-19,11653043,175304,858
United Kingdom,2021-12-20,11653043,175304,859
United Kingdom,2021-12-21,11653043,175304,849
United Kingdom,2021-12-22,11653043,175304,842
United Kingdom,2021-12-23,11653043,175304,843
United Kingdom,2021-12-24,11653043,175304,832
United Kingdom,2021-12-25,11653043,175304,838
United Kingdom,2021-12-26,12574779,176159,851
United Kingdom,2021-12-27,12574779,176159,870
United Kingdom,2021-12-28,12574779,176159,851
United Kingdom,2021-12-29,12574779,176159,868
United Kingdom,2021-12-30,12574779,176159,875
United Kingdom,2021-12-31,12574779,176159,883
United Kingdom,2022-01-01,12574779,176159,857
United Kingdom,2022-01-02,13866850,177144,864
United Kingdom,2022-01-03,13866850,177144,878
United Kingdom,2022-01-04,13866850,177144,900
United Kingdom,2022-01-05,13866850,177144,875
United Kingdom,2022-01-06,13866850,177144,868
United Kingdom,2022-01-07,13866850,177144,840
United Kingdom,2022-01-08,13866850,177144,820
United Kingdom,2022-01-09,15187182,178504,816
United Kingdom,2022-01-10,15187182,178504,821
United Kingdom,2022-01-11,15187182,178504,793
United Kingdom,2022-01-12,15187182,178504,785
United Kingdom,2022-01-13,15187182,178504,777
United Kingdom,2022-01-14,15187182,178504,746
United Kingdom,2022-01-15,15187182,178504,712
United Kingdom,2022-01-16,15910747,180152,715
United Kingdom,2022-01-17,15910747,180152,713
United Kingdom,2022-01-18,15910747,180152,703
United Kingdom,2022-01-19,15910747,180152,675
United Kingdom,2022-01-20,15910747,180152,664
United Kingdom,2022-01-21,15910747,180152,640
United Kingdom,2022-01-22,15910747,180152,625
United Kingdom,2022-01-23,16640979,181802,603
United Kingdom,2022-01-24,16640979,181802,598
United Kingdom,2022-01-25,16640979,181802,575
United Kingdom,2022-01-26,16640979,181802,561
United Kingdom,2022-01-27,16640979,181802,549
United Kingdom,2022-01-28,16640979,181802,535
United Kingdom,2022-01-29,16640979,181802,527
United Kingdom,2022-01-30,17354538,183284,520
United Kingdom,2022-01-31,17354538,183284,511
United Kingdom,2022-02-01,17354538,183284,502
United Kingdom,2022-02-02,17354538,183284,483
United Kingdom,2022-02-03,17354538,183284,478
United Kingdom,2022-02-04,17354538,183284,474
United Kingdom,2022-02-05,17354538,183284,458
United Kingdom,2022-02-06,17943078,184608,441
United Kingdom,2022-02-07,17943078,184608,443
United Kingdom,2022-02-08,17943078,184608,430
United Kingdom,2022-02-09,17943078,184608,432
United Kingdom,2022-02-10,17943078,184608,430
United Kingdom,2022-02-11,17943078,184608,416
United Kingdom,2022-02-12,17943078,184608,400
United Kingdom,2022-02-13,18363270,185645,384
United Kingdom,2022-02-14,18363270,185645,393
United Kingdom,2022-02-15,18363270,185645,354
United Kingdom,2022-02-16,18363270,185645,359
United Kingdom,2022-02-17,18363270,185645,330
United Kingdom,2022-02-18,18363270,185645,335
United Kingdom,2022-02-19,18363270,185645,328
United Kingdom,2022-02-20,18679330,186592,334
United Kingdom,2022-02-21,18679330,186592,324
United Kingdom,2022-02-22,18679330,186592,312
United Kingdom,2022-02-23,18679330,186592,304
United Kingdom,2022-02-24,18679330,186592,289
United Kingdom,2022-02-25,18679330,186592,271
United Kingdom,2022-02-26,18679330,186592,255
United Kingdom,2022-02-27,18930961,187437,271
United Kingdom,2022-02-28,18930961,187437,290
United Kingdom,2022-03-01,18930961,187437,278
United Kingdom,2022-03-02,18930961,187437,279
United Kingdom,2022-03-03,18930961,187437,264
United Kingdom,2022-03-04,18930961,187437,257
United Kingdom,2022-03-05,18930961,187437,256
United Kingdom,2022-03-06,19208202,188233,263
United Kingdom,2022-03-07,19208202,188233,269
United Kingdom,2022-03-08,19208202,188233,275
United Kingdom,2022-03-09,19208202,188233,266
United Kingdom,2022-03-10,19208202,188233,253
